MOD14-MURILLO,RBQAD500525AS12,MURILLO,2012,RBQAD500525AS12,
MOD15-MURILLO,RBAQD500036AS15,MURILLO,2012,RBAQD500036AS15,
MOD16-MURILLO,RBAQD500036AS16,MURILLO,2012,RBAQD500036AS16,
MOD17-MURILLO,BARD5000036AS17,MURILLO,2012,BARD5000036AS17,
CRD2-MURILLO,BQAD500003CO03,MURILLO,2012,BQAD500003CO03,
ADM-MURILLO,BQAD5000036AD01,MURILLO,2012,BQAD5000036AD01,
BOD-MURILLO,RBQAD500036AS01,MURILLO,2012,RBQAD500036AS01,
ST-MURILLO,PCPC-PC,MURILLO,2012,PCPC-PC,
MOD01-CALLE79,BQAD5000521AS01,"CALLE 79",2012,BQAD5000521AS01,
MOD02-CALLE79,BQAD5000521AS02,"CALLE 79",2012,BQAD5000521AS02,
MOD03-CALLE79,BQAD5000521AS03,"CALLE 79",2012,BQAD5000521AS03,
MOD04-CALLE79,BQAD5000521AS04,"CALLE 79",2012,BQAD5000521AS04,
MOD05-CALLE79,BQAD5000521AS05,"CALLE 79",2012,BQAD5000521AS05,
MOD06-CALLE79,BQAD5000521AS06,"CALLE 79",2012,BQAD5000521AS06,
MOD07-CALLE79,BQAD5000521AS07,"CALLE 79",2012,BQAD5000521AS07,
MOD08-CALLE79,BQAD5000521AS08,"CALLE 79",2012,BQAD5000521AS08,
MOD09-CALLE79,BQAD5000521AS09,"CALLE 79",2012,BQAD5000521AS09,
MOD10-CALLE79,BQAD5000521AS10,"CALLE 79",2012,BQAD5000521AS10,
MOD11-CALLE79,BQAD5000521AS11,"CALLE 79",2012,BQAD5000521AS11,
CRD-CALLE79,BQAD5000521ASCO01,"CALLE 79",2012,BQAD5000521ASCO01,
ADM-CALLE79,BQAL5000521TM04,"CALLE 79",2012,BQAL5000521TM04,
BOD-CALLE79,BQAD5000521ST01,"CALLE 79",2012,BQAD5000521ST01,
GB-CALLE79,Master-Pc,"CALLE 79",2012,MASTER-PC,
ADM-MAYALES,VALD500523AD01,MAYALES,0,VALD500523AD01,
CRD-MAYALES,VALD500523CO01,MAYALES,0,VALD500523CO01,
BOD-MAYALES, VALD500523BO01,MAYALES,0, VALD500523BO01,
MOD02(GB)-MAYALES,VALL500523AS02,MAYALES,0,VALL500523AS02,
MOD03(GB)-MAYALES,VALL5000523AS03,MAYALES,0,VALL5000523AS03,
MOD04-MAYALES,VALD500523AS04,MAYALES,0,VALD500523AS04,
MOD05-MAYALES,VALD500523AS05,MAYALES,0,VALD500523AS05,
MOD06-MAYALES,VALD5000523AS06,MAYALES,0,VALD5000523AS06,
MOD07-MAYALES,VALD5000523AS07,MAYALES,0,VALD5000523AS07,
MOD08-MAYALES,VALD5000523AS08,MAYALES,0,VALD5000523AS08,
MOD09-MAYALES,VALD5000523AS09,MAYALES,0,VALD5000523AS09,
MOD10-MAYALES,VALD5000523AS10,MAYALES,0,VALD5000523AS10,
MOD11-MAYALES,VALD5000523AS11,MAYALES,0,VALD5000523AS11,
MOD12-MAYALES,VALD5000523AS12,MAYALES,0,VALD5000523AS12,
MOD13-MAYALES,VALD5000523AS13,MAYALES,0,VALD5000523AS13,
ADM-BUENAVISTASM,"Portátil - Administrador - SMTLHFAJARDO","BUENAVISTA SANTA MARTA",2012,SMTLHFAJARDO,
BOD-BUENAVISTASM-ok,"PC -  Bodega - SMTD5000538BO01","BUENAVISTA SANTA MARTA",2012,SMTD5000538BO01,
CRD1-BUENAVISTASM-ok,"PC - Coordinador - MTDCGRANADILLO","BUENAVISTA SANTA MARTA",2012,SMTDCGRANADILLO,
CRD2-BUENAVISTASM-ok,"Portátil - Coordinador - SMTL5000538AS02","BUENAVISTA SANTA MARTA",2012,SMTL5000538AS02,
GB04-BUENAVISTASM,"Portátil - Genius Bar - SMTL5000538AS09","BUENAVISTA SANTA MARTA",2012,SMTL5000538AS09,
GB03-BUENAVISTASM,"Portátil - Genius Bar - SMLT5000538AS05","BUENAVISTA SANTA MARTA",2012,SMLT5000538AS05,
MOD08-BUENAVISTASM-ok,"Portátil - SMTL5000538AS01","BUENAVISTA SANTA MARTA",2012,SMTL5000538AS01,
GB02-BUENAVISTASM-ok,"Portátil - Genius Bar - SMTL5000538AS06","BUENAVISTA SANTA MARTA",2012,SMTL5000538AS06,
GB01-BUENAVISTASM-ok,"Portátil - Genius Bar - SMTL5000538AS07","BUENAVISTA SANTA MARTA",2012,SMTL5000538AS07,
MOD01-BUENAVISTASM-ok,"PC - SMTDCDURAN","BUENAVISTA SANTA MARTA",2012,SMTDCDURAN,
MOD02-BUENAVISTASM-ok,"PC - SMTDJPEREZ","BUENAVISTA SANTA MARTA",2012,SMTDJPEREZ,
MOD03-BUENAVISTASM-ok,"PC - SMTDCCARRENO","BUENAVISTA SANTA MARTA",2012,SMTDCCARRENO,
MOD04-BUENAVISTASM-ok,"PC - SMTDMLOPEZ","BUENAVISTA SANTA MARTA",2012,SMTDMLOPEZ,
MOD05-BUENAVISTASM-ok,"PC - SMTDCMAY","BUENAVISTA SANTA MARTA",2012,SMTDCMAY,
MOD06-BUENAVISTASM-ok,"PC - SMTDFFADUL","BUENAVISTA SANTA MARTA",2012,SMTDFFADUL,
MOD07-BUENAVISTASM-ok,"PC - SMTDCMONSALVE","BUENAVISTA SANTA MARTA",2012,SMTDCMONSALVE,
MOD11-BUENAVISTASM-ok,"Portátil - SMTL5000538AS04","BUENAVISTA SANTA MARTA",2012,SMTL5000538AS04,
MOD09-BUENAVISTASM-ok,"Portátil - SMTLAGRANADOS","BUENAVISTA SANTA MARTA",2012,SMTLAGRANADOS,
MOD10-BUENAVISTASM-ok,"Portátil - SMTLMDAZA","BUENAVISTA SANTA MARTA",2012,SMTLMDAZA,
MOD12-BUENAVISTASM-ok,"Portátil - SMLTDBONDARENKO","BUENAVISTA SANTA MARTA",2012,SMLTDBONDARENKO,
MOD01-FORD,RSINDKMENCO,FORD,2012,RSINDKMENCO,
MOD02-FORD,SIND5000471AS01,FORD,2012,SIND5000471AS01,
MOD03-FORD,SIND5000471AS02,FORD,2012,SIND5000471AS02,
MOD04-FORD,SIND5000471AS03,FORD,2012,SIND5000471AS03,
MOD05-FORD,SIND5000471AS05,FORD,2012,SIND5000471AS05,
MOD06-FORD,SIND5000471AS06,FORD,2012,SIND5000471AS06,
MOD07-FORD,SIND5000471AS07,FORD,2012,SIND5000471AS07,
MOD08-FORD,SIND5000471AS09,FORD,2012,SIND5000471AS09,
MOD09-FORD,SIND5000471AS10,FORD,2012,SIND5000471AS10,
MOD10-FORD,SIND5000471AS08,FORD,2012,SIND5000471AS08,
CRD1-FORD,SIND5000471AD01,FORD,2012,SIND5000471AD01,
CRD2-FORD,SIND5000471CO01,FORD,2012,SIND5000471CO01,
ADM-FORD,SIND5000471CO02,FORD,2012,SIND5000471CO02,
BOD-FORD,SIND5000471BOG2,FORD,2012,SIND5000471BOG2,
MOD01-CRA54,BQAD5000035AS01,CRA54,2012,BQAD5000035AS01,
MOD02-CRA54,BQAD5000035AS02,CRA54,2012,BQAD5000035AS02,
MOD03-CRA54,BQAD5000035AS03,CRA54,2012,BQAD5000035AS03,
MOD04-CRA54,BQAD5000035AS04,CRA54,2012,BQAD5000035AS04,
MOD05-CRA54,BQAD5000035AS05,CRA54,2012,BQAD5000035AS05,
MOD06-CRA54,"PENDIENTE CAMBIO CPU",CRA54,2012,"PENDIENTE CAMBIO CPU",
MOD07-CRA54,BQAD5000035AS07,CRA54,2012,BQAD5000035AS07,
MOD08-CRA54,BQAD5000035AS08,CRA54,2012,BQAD5000035AS08,
MOD09-CRA54,BQAD5000035AS09,CRA54,2012,BQAD5000035AS09,
MOD10-CRA54,BQAD5000035AS10,CRA54,2012,BQAD5000035AS10,
MOD11-CRA54,BQAD5000035AS11,CRA54,2012,BQAD5000035AS11,
MOD12-CRA54,BQAD5000035AS12,CRA54,2012,BQAD5000035AS12,
MOD13-CRA54,BQAD5000035AS13,CRA54,2012,BQAD5000035AS13,
MOD14-CRA54,BQAD5000035AS14,CRA54,2012,BQAD5000035AS14,
MOD15-CRA54,BQAD5000035AS15,CRA54,2012,BQAD5000035AS15,
MOD16-CRA54,"NO ENCIENDE CPU",CRA54,2012,"NO ENCIENDE CPU",
MOD17-CRA54,BQAD5000035AS35,CRA54,2012,BQAD5000035AS35,
MOD18-CRA54,BQAD5000035AS18,CRA54,2012,BQAD5000035AS18,
MOD19-CRA54,BQAD5000035AS19,CRA54,2012,BQAD5000035AS19,
MOD20-CRA54,BQAD5000035AS20,CRA54,2012,BQAD5000035AS20,
MOD21-CRA54,BQAD5000035AS21,CRA54,2012,BQAD5000035AS21,
MOD22-CRA54,BQAD5000035AS22,CRA54,2012,BQAD5000035AS22,
MOD23-CRA54,BQAD5000035AS23,CRA54,2012,BQAD5000035AS23,
MOD24-CRA54,BQAD5000035AS24,CRA54,2012,BQAD5000035AS24,
MOD25-CRA54,BQAD5000035AS25,CRA54,2012,BQAD5000035AS25,
MOD26-CRA54,RBQADJROMERO,CRA54,2012,RBQADJROMERO,
MOD27-CRA54,BQAD5000035AS27,CRA54,2012,BQAD5000035AS27,
MOD28-CRA54,BQAD5000035AS28,CRA54,2012,BQAD5000035AS28,
MOD29-CRA54,BQAD5000035AS29,CRA54,2012,BQAD5000035AS29,
MOD30-CRA54,BQAD500035ASE30,CRA54,2012,BQAD500035ASE30,
MOD31-CRA54,BQAD5000035AS31,CRA54,2012,BQAD5000035AS31,
ADM-CRA54,BQAD5000035AD01,CRA54,2012,BQAD5000035AD01,
CRD1-CRA54,BQAD50000CO01,CRA54,2012,BQAD50000CO01,
CRD2-CRA54,BQAD50000CO02,CRA54,2012,BQAD50000CO02,
CRD3-CRA54,BQAD50000CO03,CRA54,2012,BQAD50000CO03,
MOD02-CASTELLANA,RCTGD5000435AS02,CASTELLANA,2012,RCTGD5000435AS02,
MOD03-CASTELLANA,RCTGD5000435AS03,CASTELLANA,2012,RCTGD5000435AS03,
MOD04-CASTELLANA,RCTGD500043AS02,CASTELLANA,2012,RCTGD500043AS02,
MOD05-CASTELLANA,RCTGD500043AS05,CASTELLANA,2012,RCTGD500043AS05,
MOD06-CASTELLANA,RCTGD500043AS06,CASTELLANA,2012,RCTGD500043AS06,
MOD07-CASTELLANA,CTGD5000435AS18,CASTELLANA,2012,CTGD5000435AS18,
MOD08-CASTELLANA,CTGD5000435AS08,CASTELLANA,2012,CTGD5000435AS08,
MOD09-CASTELLANA,CTGD5000435AS17,CASTELLANA,2012,CTGD5000435AS17,
MOD1O-CASTELLANA,RCTGD5000435AS10,CASTELLANA,2012,RCTGD5000435AS10,
MOD11-CASTELLANA,CTGD5000435AS03,CASTELLANA,2012,CTGD5000435AS03,
MOD12-CASTELLANA,CTGD5000435AS13,CASTELLANA,2012,CTGD5000435AS13,
MOD13-CASTELLANA,RCTGD5000435AS13,CASTELLANA,2012,RCTGD5000435AS13,
MOD14-CASTELLANA,RCTGD500043AS01,CASTELLANA,2012,RCTGD500043AS01,
MOD15-CASTELLANA,CTGD5000435AS06,CASTELLANA,2012,CTGD5000435AS06,
MOD16-CASTELLANA,RCTGD500043AS16,CASTELLANA,2012,RCTGD500043AS16,
MOD17-CASTELLANA,RCTGD5000435AS17,CASTELLANA,2012,RCTGD5000435AS17,
MOD18-CASTELLANA,RCTGD500043AS03,CASTELLANA,2012,RCTGD500043AS03,
MOD19-CASTELLANA,CTGD5000435AS05,CASTELLANA,2012,CTGD5000435AS05,
VENTAS01-CASTELLANA,CTGL5000435AS01,CASTELLANA,2012,CTGL5000435AS01,
VENTAS02-CASTELLANA,CTGL5000435AS02,CASTELLANA,2012,CTGL5000435AS02,
VENTAS03-CASTELLANA,CTGL5000435AS03,CASTELLANA,2012,CTGL5000435AS03,
VENTAS04-CASTELLANA,CTGL5000435AS05,CASTELLANA,2012,CTGL5000435AS05,
ADM-CASTELLANA,CTGLLAGULAR,CASTELLANA,2012,CTGLLAGULAR,
CRD1-CASTELLANA,RCTGDJHERNANDEZ,CASTELLANA,2012,RCTGDJHERNANDEZ,
CRD2-CASTELLANA,CTGD5000435CO02,CASTELLANA,2012,CTGD5000435CO02,
BOD-CASTELLANA,CTGL5000435BD01,CASTELLANA,2012,CTGL5000435BD01,
ST1-CASTELLANA,CTGL5000435AS04,CASTELLANA,2012,CTGL5000435AS04,
ST2-CASTELLANA,Administrador,CASTELLANA,2012,ADMINISTRADOR,
ADM-SANTAMARTA,"Portátil - Administrador - SMTD5000038AD03","SANTA MARTA",2012,SMTD5000038AD03,
MOD04-SANTAMARTA,"PC - SMTD5000038AD02","SANTA MARTA",2012,SMTD5000038AD02,
CRD2-SANTAMARTA,"Portátil - Coordinador 2 - RSMTD500038C001","SANTA MARTA",2012,RSMTD500038C001,
MOD23-SANTAMARTA,"Portátil - SMTL5000038AS09","SANTA MARTA",2012,SMTL5000038AS09,
MOD27-SANTAMARTA,"Portátil - SMTL5000038AS11","SANTA MARTA",2012,SMTL5000038AS11,
CRD1-SANTAMARTA,"Portátil - Coordinador 1 - SMTLMLOPEZ","SANTA MARTA",2012,SMTLMLOPEZ,
GB2-SANTAMARTA,"Portátil - Genius Bar - SMTL5000038AS17","SANTA MARTA",2012,SMTL5000038AS17,
GB4-SANTAMARTA,"Portátil - Genius Bar - SMTL5000038AS17","SANTA MARTA",2012,SMTL5000038AS17,
MOD07-SANTAMARTA,"PC - SMTD5000038AS09","SANTA MARTA",2012,SMTD5000038AS09,
MOD08-SANTAMARTA,"PC - SMTD5000038AS20","SANTA MARTA",2012,SMTD5000038AS20,
MOD09-SANTAMARTA,"PC - SMTD5000038AS19","SANTA MARTA",2012,SMTD5000038AS19,
GB3-SANTAMARTA,"Portátil - Genius Bar -","SANTA MARTA",2012,*PENDIENTE,
MOD15(LT)-SANTAMARTA,"PC - SMTL5000038AS01","SANTA MARTA",2012,SMTL5000038AS01,
MOD16-SANTAMARTA,"Portátil - SMTL5000038AS02","SANTA MARTA",2012,SMTL5000038AS02,
MOD17-SANTAMARTA,"Portátil - SMTL5000038AS03","SANTA MARTA",2012,SMTL5000038AS03,
MOD18-SANTAMARTA,"Portátil - SMTL5000038AS04","SANTA MARTA",2012,SMTL5000038AS04,
MOD19-SANTAMARTA,"Portátil - SMTL5000038AS05","SANTA MARTA",2012,SMTL5000038AS05,
MOD20-SANTAMARTA,"Portátil - SMTL5000038AS06","SANTA MARTA",2012,SMTL5000038AS06,
MOD21-SANTAMARTA,"Portátil - SMTL5000038AS07","SANTA MARTA",2012,SMTL5000038AS07,
MOD22-SANTAMARTA,"PC - Cooper - SMTD5000038AS06","SANTA MARTA",2012,SMTD5000038AS06,
MOD24-SANTAMARTA,"Portátil - SMTL5000038AS10","SANTA MARTA",2012,SMTL5000038AS10,
MOD25-SANTAMARTA,"Portátil - SMTL5000038AS11","SANTA MARTA",2012,SMTL5000038AS11,
MOD12-SANTAMARTA,"PC - SMTD5000038AS12","SANTA MARTA",2012,SMTD5000038AS12,
MOD10-SANTAMARTA,"PC - SMTD5000038AS13","SANTA MARTA",2012,SMTD5000038AS13,
MOD03-SANTAMARTA,"PC - SMTD5000038AS15","SANTA MARTA",2012,SMTD5000038AS15,
MOD06-SANTAMARTA,"PC - SMTD5000038AS16","SANTA MARTA",2012,SMTD5000038AS16,
GB1-SANTAMARTA,"Portátil - Genius Bar - SMTL5000038AS17","SANTA MARTA",2012,SMTL5000038AS17,
MOD05-SANTAMARTA,"PC - RSMTD500038AS07","SANTA MARTA",2012,RSMTD500038AS07,
MOD01-CALLE84-ok,"PC - BQAL5000540AS06",CALLE84,2012,BQAL5000540AS06,
MOD02-CALLE84-ok,"Portátil - BQAL5000540AS07",CALLE84,2012,BQAL5000540AS07,
MOD03-CALLE84-ok,"Portátil - BQAL5000540AS02",CALLE84,2012,BQAL5000540AS02,
MOD04-CALLE84-ok,"Portátil - BQAL5000540AS05",CALLE84,2012,BQAL5000540AS05,
MOD05-CALLE84-ok,"PC - BQAD5000540AS18",CALLE84,2012,BQAD5000540AS18,
MOD06-CALLE84-ok,"PC - BQAD5000540AS21",CALLE84,2012,BQAD5000540AS21,
MOD07-CALLE84-ok,"PC - BQAD5000540AS16",CALLE84,2012,BQAD5000540AS16,
MOD08-CALLE84-ok,"PC - BQAD5000540AS15",CALLE84,2012,BQAD5000540AS15,
MOD09-CALLE84-ok,"PC - BARD5000503AS15",CALLE84,2012,BARD5000503AS15,
MOD10-CALLE84-ok,"PC - BQAD5000540AS20",CALLE84,2012,BQAD5000540AS20,
MOD11-CALLE84-ok,"PC - BQAD5000540AS17",CALLE84,2012,BQAD5000540AS17,
MOD12-CALLE84-ok,"Portátil - BQAL5000540AS12",CALLE84,2012,BQAL5000540AS12,
MOD13-CALLE84-ok,"Portátil - BQAL5000540AS11",CALLE84,2012,BQAL5000540AS11,
MOD14-CALLE84-ok,"Portátil - BQAL5000540AS14",CALLE84,2012,BQAL5000540AS14,
MOD15-CALLE84-ok,"Portátil - BQAL5000540AS08",CALLE84,2012,BQAL5000540AS08,
MOD16-CALLE84-ok,"Portátil - BQAL5000540AS10",CALLE84,2012,BQAL5000540AS10,
MOD17-CALLE84-ok,"PC - RBQD500508AS12",CALLE84,2012,RBAQD500508AS12,
MOD18-CALLE84-ok,"PC - BARD5000503AS04",CALLE84,2012,BARD5000503AS04,
MOD19-CALLE84-ok,"PC - BARD5000503AS07",CALLE84,2012,BARD5000503AS07,
MOD20-CALLE84-ok,"PC - RBAQD500508AS13",CALLE84,2012,RBAQD500508AS13-PC,
MOD21-CALLE84-ok,"PC - VIP - BARD5000503AS14",CALLE84,2012,BARD5000503AS14,
MOD22-CALLE84-ok,"PC - VIP - BQAD5000540AS19",CALLE84,2012,BQAD5000540AS19,
GB1-CALLE84-ok,"Portátil - Genius Bar - BQAAL5000540AS01",CALLE84,2012,BQAL5000540AS01,
GB2-CALLE84-ok,"Portátil - Genius Bar - BQAL5000540A09",CALLE84,2012,BQAL5000540A09,
GB3-CALLE84-ok,"Portátil - Genius Bar - BQAL5000540AS03",CALLE84,2012,BQAL5000540AS03,
GB4-CALLE84-ok,"Portátil - Genius Bar - BQAL5000540AS13",CALLE84,2012,BQAL5000540AS13,
ADM-CALLE84,"PC - Administrador - RBAQD500508AS11",CALLE84,2012,RBAQD500508AS11,
CRD-CALLE84-ok,"PC -  Coordinador - BQAD5000503AS14",CALLE84,2012,BQAD5000503AS14,
BOD-CALLE84-ok,BQAL5000540BO01,CALLE84,2012,BQAL5000540BO01,
MOD02-SANTAMARTA,"PC - SMTD5000038DI01","SANTA MARTA",2012,SMTD5000038DI01,
MOD01-SANTAMARTA,"PC - SMTD5000038AS21","SANTA MARTA",2012,SMTD5000038AS21,
MOD11-SANTAMARTA,"PC - SMTD5000038AS22","SANTA MARTA",2012,SMTD5000038AS22,
MOD12-BUENAVIST,,BUENAVISTA,0,RBQAL500517AS10,
